student_id,student_level,international_status,program_category,semester_stage,semester,program_total_credits,credits,part_time_enrollment,scholarships,financial_aid,area_of_interest,research,academic_advisor,date_of_birth,age,SSN,nationality,place_of_birth,on_campus_work
SSCD_104,Graduate,International,Business,Spring,4,33,9,No,"Alumni, General",Not Eligible,"Supply Chain, FinTech","Dr. Victor Nguyen, Dr. Natalie Cooper",Dr. Rakesh Iyer,2003-04-16,22,636-76-3600,Indian,Pune,Yes
SSCD_868,Undergraduate,International,Business,Spring,4,120,12,No,General,Not Eligible,FinTech,Dr. Natalie Cooper,Chris Dawson,2004-02-15,21,,Brazilian,Rio de Janeiro,Yes
SSCD_961,Graduate,International,Computer Science,Fall,1,33,9,No,General,Not Eligible,Cybersecurity,Dr. Sofia Alvarez,Dr. Nisha Verma,1997-10-20,28,,Indian,Hyderabad,Yes
SSCD_267,Graduate,Domestic,Business,Fall,3,33,9,,"Alumni, In-State, General",Work Study,Marketing Analytics,Dr. Andrew Patel,Dr. Vanessa Cole,1999-03-24,26,749-64-5533,American,Texas,Yes
SSCD_099,Graduate,International,Business,Spring,1,33,9,No,"Athlete, General",Not Eligible,"Financial Risk, Entrepreneurship","Dr. Chloe Martin, Dr. Isabella Rossi",Dr. Rakesh Iyer,2000-10-22,25,,Chinese,Beijing,No
SSCD_002,Graduate,Domestic,Engineering,Fall,2,36,9,,"In-State, General",In-State Grant,"Smart Infrastructure, Renewable Energy, IoT Systems","Dr. Daniel Brooks, Dr. Hannah Fischer, Dr. Keira Johnson",Dr. Omar Farouk,2002-07-01,23,398-14-4792,American,Texas,Yes
SSCD_733,Undergraduate,Domestic,Business,Spring,1,120,9,,General,,Corporate Strategy,Dr. Samuel Reed,Morgan Ellis,2005-01-28,20,803-95-4228,American,California,Yes
SSCD_481,Undergraduate,Domestic,Business,Fall,2,120,9,,"In-State, General",,"Marketing Analytics, Supply Chain","Dr. Andrew Patel, Dr. Victor Nguyen",Morgan Ellis,2006-02-02,19,603-19-1878,American,Texas,Yes
SSCD_063,Undergraduate,International,Engineering,Spring,1,120,12,No,General,Not Eligible,"Robotics, IoT Systems","Dr. Rohan Mehta, Dr. Keira Johnson",Taylor Johnson,2006-12-09,19,322-66-8285,Indian,Hyderabad,Yes
SSCD_573,Undergraduate,Domestic,Engineering,Spring,8,120,12,,"Alumni, Veteran, Merit, In-State, General","Institutional Grant, In-State Grant","Biomedical Engineering, Robotics","Dr. Fatima Ali, Dr. Rohan Mehta",Taylor Johnson,2005-04-08,20,384-63-5133,American,Texas,Yes
SSCD_942,Undergraduate,Domestic,Arts,Spring,8,120,9,,"Athlete, In-State, General","State Grant, In-State Grant",Creative Writing,Dr. Marcus Thompson,Jamie Kim,2004-01-28,21,328-13-4164,American,Texas,Yes
SSCD_761,Undergraduate,Domestic,Engineering,Fall,5,120,12,,"Veteran, Merit, In-State, General",Pell Grant,Smart Infrastructure,Dr. Daniel Brooks,Casey Alvarez,2004-03-31,21,187-72-2133,American,Texas,Yes
SSCD_407,Undergraduate,International,Engineering,Fall,5,120,18,No,General,Not Eligible,"Renewable Energy, IoT Systems, Biomedical Engineering","Dr. Hannah Fischer, Dr. Keira Johnson, Dr. Fatima Ali",Casey Alvarez,2006-09-20,19,,Chinese,Shanghai,Yes
SSCD_431,Undergraduate,Domestic,General,Spring,7,120,9,,"Athlete, In-State, General",State Grant,"Environmental Studies, Community Development",,Quinn Harper,2007-01-21,18,,American,Texas,No
SSCD_949,Undergraduate,Domestic,Data Science,Fall,1,120,9,,"Athlete, In-State, General","Institutional Grant, In-State Grant",Financial Analytics,Dr. Omar Hassan,Jordan Nguyen,2007-06-18,18,,American,Texas,No
SSCD_383,Graduate,Domestic,Engineering,Fall,4,36,6,,"In-State, General",,Smart Infrastructure,Dr. Daniel Brooks,Dr. Helena Fischer,1996-10-16,29,369-84-8019,American,Texas,Yes
SSCD_996,Undergraduate,Domestic,General,Fall,6,120,9,,"Veteran, In-State, General","Work Study, Direct Unsubsidized Loan, In-State Grant",Environmental Studies,,Riley Bennett,2005-10-07,20,455-78-8018,American,Texas,Yes
SSCD_567,Undergraduate,Domestic,Data Science,Spring,8,120,9,,"In-State, General",,Predictive Modeling,Dr. Aisha Rahman,Samantha Reed,2005-08-02,20,,American,Texas,Yes
SSCD_143,Undergraduate,International,General,Fall,3,120,12,No,General,Not Eligible,Public Policy,Dr. Ava Greene,Quinn Harper,2006-03-19,19,,Indian,Hyderabad,No
SSCD_045,Undergraduate,International,Data Science,Spring,5,120,12,No,General,Not Eligible,"Predictive Modeling, Healthcare Analytics, Financial Analytics","Dr. Aisha Rahman, Dr. Elena Petrova, Dr. Omar Hassan",Jordan Nguyen,2005-05-31,20,688-47-5837,Indian,Hyderabad,Yes
SSCD_610,Graduate,International,Computer Science,Fall,2,33,9,No,General,Not Eligible,Machine Learning,Dr. Ethan Park,Dr. Nisha Verma,1999-11-13,26,,Indian,Hyderabad,Yes
SSCD_916,Graduate,International,Computer Science,Fall,3,33,9,No,"Merit, Alumni, General",Not Eligible,Blockchain,Dr. Noah Williams,Dr. Nisha Verma,1996-03-28,29,923-69-5712,Indian,Mumbai,Yes
SSCD_051,Undergraduate,Domestic,Engineering,Fall,5,120,12,,"In-State, General",,"Robotics, Smart Infrastructure","Dr. Rohan Mehta, Dr. Daniel Brooks",Casey Alvarez,2006-06-29,19,358-51-2899,American,Texas,Yes
SSCD_662,Undergraduate,International,Engineering,Fall,4,120,12,No,"Athlete, General",Not Eligible,"Smart Infrastructure, Renewable Energy","Dr. Daniel Brooks, Dr. Hannah Fischer",Casey Alvarez,2007-07-24,18,,Vietnamese,Da Nang,No
SSCD_706,Graduate,Domestic,Business,Fall,3,33,9,,General,,Entrepreneurship,Dr. Isabella Rossi,Dr. Vanessa Cole,2001-12-22,24,573-62-1888,American,Georgia,Yes
SSCD_305,Undergraduate,Domestic,General,Fall,4,120,12,,General,,Social Justice,,Riley Bennett,2005-07-06,20,581-76-8245,American,Arizona,Yes
SSCD_277,Undergraduate,Domestic,General,Spring,5,120,12,,"Veteran, Athlete, Merit, In-State, General","Institutional Grant, Direct Subsidized Loan, In-State Grant",Public Policy,Dr. Ava Greene,Quinn Harper,2005-02-21,20,837-62-9004,American,Texas,Yes
SSCD_664,Undergraduate,Domestic,Business,Fall,7,120,9,,General,,Marketing Analytics,Dr. Andrew Patel,Morgan Ellis,2008-08-15,17,,American,Arizona,No
SSCD_406,Undergraduate,Domestic,Business,Fall,2,120,9,,General,,Supply Chain,Dr. Victor Nguyen,Morgan Ellis,2008-08-29,17,,American,Colorado,No
SSCD_290,Graduate,International,Data Science,Fall,1,36,9,No,General,Not Eligible,Big Data Analytics,Dr. Jacob Stein,Dr. Priyanka Shah,2000-08-23,25,,Indian,Hyderabad,Yes
SSCD_688,Undergraduate,Domestic,Data Science,Spring,6,120,9,,"Alumni, In-State, General",State Grant,"Big Data Analytics, Statistical Learning","Dr. Jacob Stein, Dr. Benjamin Ortiz",Jordan Nguyen,2008-06-20,17,,American,Texas,No
SSCD_371,Undergraduate,Domestic,General,Spring,2,120,9,,"Athlete, Veteran, Merit, In-State, General",Pell Grant,"Community Development, Environmental Studies",,Quinn Harper,2008-11-20,17,,American,Texas,No
SSCD_588,Graduate,International,Business,Fall,4,33,6,Yes,General,Not Eligible,"FinTech, Marketing Analytics, Financial Risk","Dr. Natalie Cooper, Dr. Andrew Patel, Dr. Chloe Martin",Dr. Rakesh Iyer,1998-05-05,27,429-87-8792,Chinese,Guangzhou,Yes
SSCD_842,Graduate,Domestic,Data Science,Spring,4,36,9,,"In-State, General",,"MLOps, Big Data Analytics, Statistical Learning","Dr. Grace Kim, Dr. Jacob Stein, Dr. Benjamin Ortiz",Dr. Marcus Lin,2002-12-17,23,506-35-2245,American,Texas,Yes
SSCD_978,Undergraduate,Domestic,Business,Fall,5,120,9,,"Athlete, In-State, General","Direct Subsidized Loan, State Grant, In-State Grant","Marketing Analytics, FinTech, Corporate Strategy","Dr. Andrew Patel, Dr. Natalie Cooper, Dr. Samuel Reed",Chris Dawson,2006-03-11,19,258-34-5861,American,Texas,Yes
SSCD_915,Undergraduate,International,Engineering,Fall,6,120,12,No,General,Not Eligible,"Renewable Energy, Smart Infrastructure","Dr. Hannah Fischer, Dr. Daniel Brooks",Casey Alvarez,2004-08-03,21,121-51-3815,Chinese,Guangzhou,Yes
SSCD_230,Graduate,International,Data Science,Spring,1,36,9,No,"Athlete, General",Not Eligible,"Big Data Analytics, Statistical Learning, MLOps","Dr. Jacob Stein, Dr. Benjamin Ortiz, Dr. Grace Kim",Dr. Marcus Lin,1996-10-12,29,337-69-5161,Chinese,Shenzhen,Yes
SSCD_642,Graduate,International,Computer Science,Spring,3,33,9,No,General,Not Eligible,Machine Learning,Dr. Ethan Park,Dr. Nisha Verma,2002-11-23,23,829-51-7240,Indian,Pune,Yes
SSCD_935,Graduate,International,Data Science,Fall,1,36,9,No,"Alumni, Athlete, General",Not Eligible,"Predictive Modeling, Statistical Learning, MLOps","Dr. Aisha Rahman, Dr. Benjamin Ortiz, Dr. Grace Kim",Dr. Priyanka Shah,2002-04-12,23,720-73-5689,Indian,Pune,Yes
SSCD_314,Undergraduate,Domestic,Engineering,Fall,3,120,9,,General,,"IoT Systems, Robotics, Biomedical Engineering","Dr. Keira Johnson, Dr. Rohan Mehta, Dr. Fatima Ali",Taylor Johnson,2006-11-03,19,384-33-8141,American,Colorado,Yes
SSCD_421,Undergraduate,Domestic,Data Science,Spring,1,120,9,,General,,"MLOps, Healthcare Analytics","Dr. Grace Kim, Dr. Elena Petrova",Samantha Reed,2008-10-21,17,,American,North Carolina,Yes
SSCD_403,Undergraduate,Domestic,Data Science,Spring,6,120,12,,"Veteran, In-State, General",Pell Grant,MLOps,Dr. Grace Kim,Samantha Reed,2005-04-18,20,793-32-5930,American,Texas,Yes
SSCD_306,Undergraduate,International,Engineering,Fall,1,120,18,No,General,Not Eligible,Biomedical Engineering,Dr. Fatima Ali,Taylor Johnson,2008-09-29,17,,Indian,Hyderabad,Yes
SSCD_396,Undergraduate,Domestic,Data Science,Fall,4,120,9,,"Athlete, In-State, General",Direct Unsubsidized Loan,"MLOps, Healthcare Analytics, Statistical Learning","Dr. Grace Kim, Dr. Elena Petrova, Dr. Benjamin Ortiz",Samantha Reed,2006-04-04,19,457-18-5002,American,Texas,Yes
SSCD_816,Graduate,International,Data Science,Fall,3,36,9,No,General,Not Eligible,"MLOps, Healthcare Analytics","Dr. Grace Kim, Dr. Elena Petrova",Dr. Marcus Lin,2003-03-24,22,990-28-7566,Indian,Hyderabad,Yes
SSCD_273,Undergraduate,Domestic,Data Science,Fall,5,120,9,,"In-State, General",,"Statistical Learning, Healthcare Analytics","Dr. Benjamin Ortiz, Dr. Elena Petrova",Jordan Nguyen,2008-02-21,17,,American,Texas,No
SSCD_042,Undergraduate,International,Data Science,Spring,3,120,18,No,General,Not Eligible,Financial Analytics,Dr. Omar Hassan,Samantha Reed,2005-06-03,20,908-90-6482,Indian,Hyderabad,Yes
SSCD_255,Undergraduate,International,Business,Fall,6,120,12,No,"Merit, General",Not Eligible,"Financial Risk, FinTech","Dr. Chloe Martin, Dr. Natalie Cooper",Morgan Ellis,2008-07-26,17,,Indian,Hyderabad,No
SSCD_665,Undergraduate,Domestic,Engineering,Fall,2,120,12,,General,,"IoT Systems, Embedded Systems","Dr. Keira Johnson, Dr. Miguel Santos",Casey Alvarez,2007-12-25,18,,American,Florida,No
SSCD_874,Undergraduate,Domestic,Data Science,Spring,4,120,9,,"Alumni, Veteran, In-State, General","Pell Grant, Direct Subsidized Loan, In-State Grant",MLOps,Dr. Grace Kim,Samantha Reed,2007-08-19,18,,American,Texas,No
SSCD_006,Undergraduate,Domestic,General,Fall,1,120,12,,"Alumni, In-State, General","Pell Grant, Work Study, Institutional Grant","Community Development, Education Systems",,Riley Bennett,2008-08-26,17,,American,Texas,No
SSCD_729,Graduate,International,Data Science,Fall,1,36,9,No,General,Not Eligible,"Statistical Learning, Big Data Analytics","Dr. Benjamin Ortiz, Dr. Jacob Stein",Dr. Marcus Lin,1999-03-26,26,192-47-6352,Indian,Hyderabad,Yes
SSCD_262,Undergraduate,Domestic,Data Science,Spring,6,120,12,,"Merit, Athlete, Alumni, In-State, General","Direct Subsidized Loan, In-State Grant",Predictive Modeling,Dr. Aisha Rahman,Samantha Reed,2005-06-09,20,370-24-2753,American,Texas,Yes
SSCD_714,Graduate,Domestic,Data Science,Fall,3,36,9,,"In-State, General",In-State Grant,Predictive Modeling,Dr. Aisha Rahman,Dr. Marcus Lin,1998-04-21,27,423-43-4346,American,Texas,Yes
SSCD_080,Undergraduate,Domestic,Business,Fall,5,120,15,,General,,FinTech,Dr. Natalie Cooper,Morgan Ellis,2007-06-21,18,,American,North Carolina,No
SSCD_124,Undergraduate,Domestic,Data Science,Fall,3,120,9,,"Merit, In-State, General","Direct Subsidized Loan, In-State Grant","Statistical Learning, Big Data Analytics, Financial Analytics","Dr. Benjamin Ortiz, Dr. Jacob Stein, Dr. Omar Hassan",Jordan Nguyen,2007-06-29,18,,American,Texas,Yes
SSCD_670,Graduate,International,Data Science,Spring,4,36,9,No,General,Not Eligible,MLOps,Dr. Grace Kim,Dr. Marcus Lin,2002-05-30,23,580-66-5961,Indian,Delhi,Yes
SSCD_364,Graduate,Domestic,Data Science,Fall,3,36,9,,"Veteran, Merit, In-State, General",Institutional Grant,Financial Analytics,Dr. Omar Hassan,Dr. Marcus Lin,2002-04-23,23,540-84-6279,American,Texas,Yes
SSCD_990,Undergraduate,Domestic,Engineering,Fall,2,120,12,,General,,"IoT Systems, Smart Infrastructure, Robotics","Dr. Keira Johnson, Dr. Daniel Brooks, Dr. Rohan Mehta",Taylor Johnson,2005-11-07,20,185-92-8022,American,Ohio,Yes
SSCD_236,Undergraduate,Domestic,Data Science,Fall,4,120,9,,"In-State, General",,Financial Analytics,Dr. Omar Hassan,Jordan Nguyen,2006-11-19,19,584-31-2389,American,Texas,Yes
SSCD_213,Undergraduate,International,Data Science,Spring,8,120,12,No,General,Not Eligible,Predictive Modeling,Dr. Aisha Rahman,Samantha Reed,2006-05-09,19,524-93-2622,Canadian,Vancouver,Yes
SSCD_716,Graduate,Domestic,Business,Fall,1,33,9,,"In-State, General",Direct Unsubsidized Loan,"Entrepreneurship, Supply Chain, FinTech","Dr. Isabella Rossi, Dr. Victor Nguyen, Dr. Natalie Cooper",Dr. Vanessa Cole,1998-01-17,27,568-50-2188,American,Texas,Yes
SSCD_976,Undergraduate,Domestic,Data Science,Fall,7,120,9,,"Merit, Athlete, Alumni, In-State, General","Work Study, State Grant","Big Data Analytics, Financial Analytics","Dr. Jacob Stein, Dr. Omar Hassan",Samantha Reed,2008-12-30,17,,American,Texas,No
SSCD_203,Undergraduate,International,Arts,Fall,4,120,12,No,General,Not Eligible,Film Studies,Dr. Leila Haddad,Jamie Kim,2008-07-28,17,,Indian,Kolkata,No
SSCD_090,Undergraduate,International,Data Science,Spring,2,120,12,No,General,Not Eligible,Financial Analytics,Dr. Omar Hassan,Jordan Nguyen,2007-12-20,18,,Indian,Hyderabad,No
SSCD_259,Undergraduate,Domestic,Arts,Fall,7,120,9,,General,,"Creative Writing, Visual Design, Cultural Studies",Dr. Marcus Thompson,Avery Thompson,2005-11-20,20,710-18-7304,American,New York,Yes
SSCD_304,Undergraduate,International,Arts,Fall,7,120,12,No,General,Not Eligible,Creative Writing,Dr. Marcus Thompson,Jamie Kim,2006-01-13,19,,Indian,Pune,No
SSCD_282,Graduate,Domestic,Engineering,Fall,4,36,9,,"Athlete, In-State, General",Direct Unsubsidized Loan,"Biomedical Engineering, Robotics","Dr. Fatima Ali, Dr. Rohan Mehta",Dr. Helena Fischer,2001-04-01,24,385-67-4995,American,Texas,Yes
SSCD_317,Undergraduate,Domestic,Data Science,Fall,6,120,15,,"In-State, General",,"Predictive Modeling, Financial Analytics, MLOps","Dr. Aisha Rahman, Dr. Omar Hassan, Dr. Grace Kim",Jordan Nguyen,2005-11-16,20,524-62-6421,American,Texas,Yes
SSCD_698,Undergraduate,Domestic,Business,Spring,8,120,9,,"In-State, General",,FinTech,Dr. Natalie Cooper,Morgan Ellis,2007-01-09,18,,American,Texas,No
SSCD_826,Graduate,International,Computer Science,Fall,1,33,9,No,General,Not Eligible,Blockchain,Dr. Noah Williams,Dr. Daniel Cho,1997-11-01,28,671-96-7333,Indian,Hyderabad,Yes
SSCD_103,Graduate,Domestic,Data Science,Spring,4,36,9,,"In-State, General",Direct Subsidized Loan,"Predictive Modeling, Healthcare Analytics, Financial Analytics","Dr. Aisha Rahman, Dr. Elena Petrova, Dr. Omar Hassan",Dr. Priyanka Shah,2001-01-04,25,720-87-2876,American,Texas,Yes
SSCD_611,Undergraduate,Domestic,Data Science,Fall,7,120,9,,"In-State, General",In-State Grant,Statistical Learning,Dr. Benjamin Ortiz,Samantha Reed,2006-01-18,19,318-61-1960,American,Texas,Yes
SSCD_052,Undergraduate,International,Business,Fall,8,120,12,No,General,Not Eligible,Corporate Strategy,Dr. Samuel Reed,Chris Dawson,2005-01-31,20,894-39-6772,Indian,Bangalore,Yes
SSCD_424,Graduate,Domestic,Data Science,Fall,2,36,9,,"In-State, General",,Financial Analytics,Dr. Omar Hassan,Dr. Priyanka Shah,1999-09-08,26,202-77-8486,American,Texas,Yes
SSCD_158,Undergraduate,International,Business,Fall,2,120,12,No,General,Not Eligible,Supply Chain,Dr. Victor Nguyen,Chris Dawson,2007-06-02,18,,Indian,Chennai,No
SSCD_007,Graduate,International,Data Science,Fall,1,36,9,No,General,Not Eligible,Healthcare Analytics,Dr. Elena Petrova,Dr. Priyanka Shah,1997-09-03,28,,Indian,Chennai,Yes
SSCD_005,Undergraduate,Domestic,Business,Fall,6,120,9,,"In-State, General",,Entrepreneurship,Dr. Isabella Rossi,Morgan Ellis,2005-06-28,20,204-99-5941,American,Texas,Yes
SSCD_844,Undergraduate,Domestic,Engineering,Fall,6,120,12,,"In-State, General",,"Biomedical Engineering, Robotics, IoT Systems","Dr. Fatima Ali, Dr. Rohan Mehta, Dr. Keira Johnson",Taylor Johnson,2004-05-05,21,119-24-6947,American,Texas,Yes
SSCD_555,Undergraduate,International,Business,Fall,4,120,12,No,General,Not Eligible,Entrepreneurship,Dr. Isabella Rossi,Chris Dawson,2004-07-08,21,,Indian,Hyderabad,No
SSCD_385,Undergraduate,Domestic,General,Spring,7,120,9,,"In-State, General","Work Study, In-State Grant",Public Policy,Dr. Ava Greene,Riley Bennett,2006-11-02,19,980-52-2160,American,Texas,Yes
SSCD_546,Undergraduate,Domestic,Arts,Fall,5,120,9,,"In-State, General",,"Visual Design, Cultural Studies",,Jamie Kim,2007-08-05,18,,American,Texas,Yes
SSCD_846,Graduate,International,Business,Fall,3,33,9,No,General,Not Eligible,"Corporate Strategy, Financial Risk, Entrepreneurship","Dr. Samuel Reed, Dr. Chloe Martin, Dr. Isabella Rossi",Dr. Vanessa Cole,1998-02-14,27,,Canadian,Calgary,Yes
SSCD_946,Graduate,Domestic,General,Spring,4,36,9,,General,,Environmental Studies,,Dr. Ava Greene,1996-11-16,29,792-79-2424,American,Illinois,Yes
SSCD_381,Undergraduate,Domestic,Business,Fall,2,120,9,,General,,Entrepreneurship,Dr. Isabella Rossi,Chris Dawson,2008-03-05,17,,American,Arizona,No
SSCD_828,Graduate,International,Business,Fall,3,33,9,No,"Merit, General",Not Eligible,Marketing Analytics,Dr. Andrew Patel,Dr. Rakesh Iyer,2001-07-28,24,,Indian,Delhi,No
SSCD_922,Undergraduate,International,General,Fall,1,120,12,No,"Merit, General",Not Eligible,Community Development,,Riley Bennett,2006-02-10,19,,Indian,Hyderabad,Yes
SSCD_740,Graduate,Domestic,Engineering,Fall,4,36,9,,"Alumni, In-State, General","Direct Subsidized Loan, In-State Grant",Smart Infrastructure,Dr. Daniel Brooks,Dr. Omar Farouk,1999-04-11,26,626-40-5562,American,Texas,Yes
SSCD_809,Graduate,International,Business,Spring,1,33,9,No,General,Not Eligible,Corporate Strategy,Dr. Samuel Reed,Dr. Vanessa Cole,1998-08-03,27,,Indian,Hyderabad,No
SSCD_356,Undergraduate,Domestic,Business,Fall,5,120,9,,General,,Financial Risk,Dr. Chloe Martin,Morgan Ellis,2008-12-03,17,,American,New York,No
SSCD_012,Graduate,Domestic,Engineering,Fall,1,36,9,,"Athlete, In-State, General","Institutional Grant, State Grant, Direct Unsubsidized Loan","Embedded Systems, IoT Systems, Renewable Energy","Dr. Miguel Santos, Dr. Keira Johnson, Dr. Hannah Fischer",Dr. Helena Fischer,2003-12-23,22,155-80-5786,American,Texas,Yes
SSCD_029,Undergraduate,Domestic,Arts,Fall,4,120,9,,"Veteran, In-State, General",Institutional Grant,"Visual Design, Digital Media",Dr. Yuna Sato,Avery Thompson,2004-06-14,21,944-10-9889,American,Texas,Yes
SSCD_154,Undergraduate,International,Arts,Spring,4,120,12,No,General,Not Eligible,"Digital Media, Visual Design, Cultural Studies",Dr. Yuna Sato,Avery Thompson,2007-01-30,18,,Indian,Chennai,No
SSCD_843,Undergraduate,Domestic,Engineering,Fall,1,120,9,,"Merit, In-State, General","Work Study, Direct Unsubsidized Loan",Renewable Energy,Dr. Hannah Fischer,Casey Alvarez,2005-10-26,20,652-26-8744,American,Texas,Yes
SSCD_824,Undergraduate,Domestic,General,Fall,8,120,9,,"Alumni, In-State, General",Direct Subsidized Loan,Social Justice,,Quinn Harper,2005-08-14,20,926-15-8527,American,Texas,Yes
SSCD_132,Undergraduate,Domestic,Business,Fall,3,120,12,,General,,Marketing Analytics,Dr. Andrew Patel,Chris Dawson,2005-01-26,20,607-14-3068,American,Ohio,Yes
SSCD_717,Undergraduate,Domestic,Arts,Spring,5,120,9,,"In-State, General",In-State Grant,Cultural Studies,,Avery Thompson,2005-06-07,20,390-75-6491,American,Texas,Yes
SSCD_512,Graduate,International,Business,Fall,1,33,9,No,General,Not Eligible,"Corporate Strategy, FinTech","Dr. Samuel Reed, Dr. Natalie Cooper",Dr. Rakesh Iyer,2002-07-03,23,,Indian,Hyderabad,Yes
SSCD_214,Undergraduate,Domestic,Data Science,Fall,8,120,6,,"In-State, General",In-State Grant,Healthcare Analytics,Dr. Elena Petrova,Jordan Nguyen,2006-04-12,19,605-21-1771,American,Texas,Yes
SSCD_526,Undergraduate,Domestic,General,Fall,5,120,9,,"Athlete, Merit, Veteran, In-State, General",Institutional Grant,"Environmental Studies, Social Justice",,Quinn Harper,2008-09-12,17,,American,Texas,No
SSCD_654,Graduate,International,Arts,Fall,3,33,9,No,General,Not Eligible,Cultural Studies,,Dr. Leila Haddad,1999-12-28,26,831-20-9266,Indian,Hyderabad,Yes
